Image Name,LMV Count,HMV Count
MVI_20012_img00534.jpg,1,1
MVI_40181_img00782.jpg,2,0
MVI_40212_img00978.jpg,4,0
MVI_20065_img00384.jpg,2,1
MVI_40212_img01673.jpg,1,0
MVI_40152_img00111.jpg,5,0
MVI_20061_img00037.jpg,1,0
MVI_20035_img00315.jpg,0,1
MVI_40962_img00219.jpg,6,0
MVI_40213_img00484.jpg,4,0
MVI_40211_img00627.jpg,1,0
MVI_41063_img00797.jpg,1,0
MVI_40141_img00828.jpg,17,0
MVI_40131_img01090.jpg,1,1
MVI_41073_img00113.jpg,1,0
MVI_40962_img00608.jpg,0,0
MVI_40201_img00324.jpg,14,0
MVI_41063_img01256.jpg,4,0
MVI_40992_img01247.jpg,1,0
MVI_41063_img00506.jpg,2,0
MVI_40172_img01334.jpg,1,0
MVI_39761_img01272.jpg,0,1
MVI_40211_img01462.jpg,2,0
MVI_39931_img00530.jpg,3,0
MVI_20033_img00746.jpg,1,0
MVI_39931_img01199.jpg,4,0
MVI_63521_img00209.jpg,1,0
MVI_40213_img00662.jpg,2,0
MVI_40992_img01274.jpg,4,0
MVI_39851_img00449.jpg,1,0
MVI_40171_img00692.jpg,1,0
MVI_40162_img00828.jpg,2,0
MVI_40172_img01005.jpg,1,0
MVI_41073_img00449.jpg,9,0
MVI_20065_img01055.jpg,2,0
MVI_40871_img00763.jpg,2,0
MVI_20063_img00459.jpg,1,0
MVI_40963_img01739.jpg,7,0
MVI_63561_img00777.jpg,1,0
MVI_40141_img00697.jpg,16,0
MVI_40963_img00493.jpg,4,0
MVI_40152_img00774.jpg,12,0
MVI_39821_img00532.jpg,13,0
MVI_39801_img00351.jpg,1,0
MVI_20063_img00238.jpg,0,1
MVI_39761_img00441.jpg,6,1
MVI_41073_img00131.jpg,1,0
MVI_40981_img00117.jpg,2,0
MVI_40131_img01326.jpg,3,0
MVI_40162_img00537.jpg,1,0
MVI_20065_img00337.jpg,3,1
MVI_40241_img00553.jpg,15,0
MVI_20033_img00324.jpg,3,0
MVI_39811_img00503.jpg,0,0
MVI_40191_img00203.jpg,1,0
MVI_63521_img00293.jpg,3,1
MVI_20051_img00749.jpg,1,0
MVI_40192_img02031.jpg,1,0
MVI_40172_img01360.jpg,1,0
MVI_40181_img01552.jpg,1,0
MVI_40243_img00053.jpg,1,0
MVI_40871_img00194.jpg,4,0
MVI_40241_img00251.jpg,2,0
MVI_20034_img00263.jpg,1,0
MVI_39931_img00529.jpg,3,0
MVI_20061_img00554.jpg,14,2
MVI_40211_img01283.jpg,2,0
MVI_40181_img01608.jpg,3,1
MVI_40732_img01981.jpg,4,1
MVI_40131_img00135.jpg,1,0
MVI_20064_img00602.jpg,3,0
MVI_20061_img00685.jpg,5,0
MVI_39781_img01418.jpg,1,0
MVI_41063_img00788.jpg,3,0
MVI_39861_img00010.jpg,1,0
MVI_40732_img00457.jpg,2,0
MVI_40211_img01358.jpg,2,0
MVI_63521_img01042.jpg,1,0
MVI_40241_img00992.jpg,1,0
MVI_63561_img00562.jpg,2,0
MVI_40162_img01480.jpg,1,0
MVI_39781_img01311.jpg,4,4
MVI_20012_img00777.jpg,6,2
MVI_39781_img00878.jpg,2,0
MVI_40191_img00313.jpg,18,0
MVI_20012_img00340.jpg,1,0
MVI_20051_img00381.jpg,3,0
MVI_41063_img00889.jpg,1,0
MVI_63521_img01380.jpg,3,0
MVI_40241_img00060.jpg,3,0
MVI_20032_img00209.jpg,1,0
MVI_40992_img00356.jpg,1,0
MVI_41073_img01750.jpg,3,0
MVI_40192_img00717.jpg,1,0
MVI_41063_img01368.jpg,2,0
MVI_41063_img00219.jpg,1,0
MVI_40992_img00029.jpg,2,0
MVI_39811_img00792.jpg,6,0
MVI_40871_img01565.jpg,2,0
MVI_40181_img00407.jpg,0,1
MVI_40141_img01023.jpg,15,0
MVI_40211_img01427.jpg,1,0
MVI_40212_img00203.jpg,1,0
MVI_63561_img00764.jpg,2,0
MVI_40981_img01799.jpg,1,0
MVI_41073_img00174.jpg,8,0
MVI_40212_img00779.jpg,2,0
MVI_39781_img01737.jpg,3,2
MVI_40962_img01361.jpg,6,0
MVI_40963_img00885.jpg,3,0
MVI_40241_img02040.jpg,3,0
MVI_40162_img01392.jpg,2,0
MVI_20063_img00059.jpg,1,0
MVI_40244_img00263.jpg,1,0
MVI_20035_img00063.jpg,3,0
MVI_40963_img00413.jpg,2,0
MVI_63562_img00323.jpg,2,0
MVI_40162_img01756.jpg,9,0
MVI_40213_img01305.jpg,2,0
MVI_40204_img00750.jpg,18,1
MVI_63521_img01376.jpg,2,0
MVI_40131_img00530.jpg,3,0
MVI_39781_img00323.jpg,1,0
MVI_39801_img00084.jpg,1,0
MVI_39761_img00869.jpg,1,0
MVI_40243_img00889.jpg,2,0
MVI_63563_img00280.jpg,2,0
MVI_40212_img00067.jpg,3,0
MVI_40243_img00182.jpg,2,0
MVI_20012_img00480.jpg,2,1
MVI_40162_img00705.jpg,2,0
MVI_40732_img00537.jpg,9,0
MVI_40161_img00116.jpg,6,2
MVI_39851_img00628.jpg,1,0
MVI_40152_img00514.jpg,11,0
MVI_40992_img01056.jpg,1,0
MVI_41073_img01618.jpg,1,0
MVI_41073_img01616.jpg,2,0
MVI_41073_img01612.jpg,1,0
MVI_41073_img01304.jpg,1,0
MVI_39811_img00323.jpg,1,0
MVI_40201_img00673.jpg,2,0
MVI_39851_img01222.jpg,3,1
MVI_40732_img01851.jpg,1,0
MVI_40963_img00948.jpg,9,0
MVI_39861_img00568.jpg,4,0
MVI_40244_img00512.jpg,11,2
MVI_40212_img01532.jpg,5,0
MVI_40191_img00939.jpg,18,0
MVI_40192_img02006.jpg,4,0
MVI_40211_img00577.jpg,2,0
MVI_63561_img01204.jpg,2,0
MVI_40211_img01379.jpg,1,0
MVI_40871_img01718.jpg,2,0
MVI_63554_img00957.jpg,1,0
MVI_40981_img01487.jpg,5,0
MVI_40191_img00810.jpg,1,0
MVI_63521_img00608.jpg,1,1
MVI_39761_img00448.jpg,5,1
MVI_41073_img00122.jpg,5,0
MVI_39771_img00250.jpg,8,1
MVI_20063_img00644.jpg,0,1
MVI_63521_img00395.jpg,1,0
MVI_40992_img01101.jpg,4,1
MVI_40172_img01401.jpg,8,0
MVI_63521_img00833.jpg,4,0
MVI_40191_img01333.jpg,17,0
MVI_39851_img00013.jpg,1,0
MVI_40162_img00979.jpg,1,0
MVI_20064_img00005.jpg,1,0
MVI_20061_img00175.jpg,3,0
MVI_40172_img02079.jpg,4,1
MVI_40152_img00659.jpg,3,0
MVI_40871_img00078.jpg,4,0
MVI_40211_img01821.jpg,1,0
MVI_40992_img00016.jpg,2,0
MVI_20012_img00755.jpg,1,0
MVI_63563_img00019.jpg,6,0
MVI_41073_img00690.jpg,1,0
MVI_40241_img01804.jpg,1,0
MVI_40244_img00931.jpg,10,0
MVI_40213_img01440.jpg,1,0
MVI_39851_img00632.jpg,4,0
MVI_40241_img02024.jpg,1,0
MVI_40871_img00936.jpg,3,0
MVI_40241_img01234.jpg,1,0
MVI_40152_img00687.jpg,2,0
MVI_63563_img01373.jpg,5,0
MVI_40241_img01599.jpg,15,0
MVI_40192_img01771.jpg,12,3
MVI_40172_img01205.jpg,2,0
MVI_20051_img00483.jpg,13,1
MVI_40241_img01788.jpg,1,0
MVI_40962_img00097.jpg,9,1
MVI_20012_img00277.jpg,20,1
MVI_40732_img00112.jpg,0,1
MVI_40751_img00597.jpg,3,3
MVI_40241_img02036.jpg,3,0
MVI_20035_img00752.jpg,2,0
MVI_40751_img00436.jpg,0,1
MVI_20051_img00670.jpg,2,0
MVI_39931_img00184.jpg,6,1
MVI_40991_img00464.jpg,2,0
MVI_40172_img01231.jpg,7,0
MVI_40172_img01150.jpg,6,0
MVI_39771_img00438.jpg,6,0
MVI_39821_img00601.jpg,1,0
MVI_20051_img00147.jpg,1,0
MVI_39851_img01044.jpg,3,1
MVI_40131_img01475.jpg,2,0
MVI_40211_img01708.jpg,4,0
MVI_39931_img00260.jpg,6,1
MVI_40991_img01359.jpg,1,0
MVI_40241_img02163.jpg,1,0
MVI_40962_img00322.jpg,4,0
MVI_40963_img00283.jpg,1,1
MVI_40161_img00143.jpg,5,2
MVI_39781_img00214.jpg,1,0
MVI_20035_img00453.jpg,1,0
MVI_63521_img01690.jpg,4,1
MVI_63553_img00518.jpg,1,1
MVI_40752_img00917.jpg,5,0
MVI_40192_img00098.jpg,2,0
MVI_40192_img00231.jpg,4,0
MVI_40732_img01005.jpg,4,0
MVI_20061_img00695.jpg,1,0
MVI_40241_img00827.jpg,13,0
MVI_40172_img00676.jpg,2,0
MVI_40751_img01050.jpg,1,1
MVI_39931_img01148.jpg,4,0
MVI_40162_img00298.jpg,7,0
MVI_40212_img00234.jpg,1,0
MVI_63563_img00452.jpg,1,0
MVI_39771_img00163.jpg,1,1
MVI_40141_img00742.jpg,16,0
MVI_63561_img00027.jpg,5,0
MVI_40752_img00231.jpg,3,0
MVI_40871_img01155.jpg,2,0
MVI_40732_img00043.jpg,1,1
MVI_41073_img01019.jpg,6,0
MVI_63552_img01145.jpg,1,1
MVI_40732_img00421.jpg,1,0
MVI_40244_img00016.jpg,2,0
MVI_39761_img00463.jpg,6,1
MVI_40981_img01857.jpg,8,0
MVI_40131_img00184.jpg,3,0
MVI_63525_img00558.jpg,2,1
MVI_40172_img00081.jpg,0,1
MVI_63525_img00126.jpg,0,1
MVI_39761_img00022.jpg,11,1
MVI_40752_img01280.jpg,1,0
MVI_40191_img01340.jpg,2,0
MVI_20065_img01135.jpg,10,2
MVI_39931_img00651.jpg,1,0
MVI_39811_img00527.jpg,7,0
MVI_40963_img01604.jpg,2,0
MVI_40172_img01182.jpg,3,0
MVI_40172_img02375.jpg,2,0
MVI_40963_img00408.jpg,5,0
MVI_20012_img00847.jpg,1,0
MVI_40871_img01692.jpg,1,0
MVI_40192_img02111.jpg,2,0
MVI_40131_img00678.jpg,2,0
MVI_40211_img01846.jpg,0,0
MVI_41073_img01218.jpg,6,0
MVI_20064_img00322.jpg,2,0
MVI_40991_img01666.jpg,1,0
MVI_20065_img00756.jpg,2,0
MVI_40871_img01507.jpg,2,0
MVI_20052_img00417.jpg,2,0
MVI_40871_img00420.jpg,1,0
MVI_40181_img00872.jpg,1,0
MVI_40211_img00251.jpg,1,0
MVI_39821_img00410.jpg,9,1
MVI_40992_img01210.jpg,1,0
MVI_40141_img01132.jpg,10,0
MVI_40212_img01024.jpg,4,2
MVI_40141_img01481.jpg,1,0
MVI_40991_img00944.jpg,1,0
MVI_40212_img00484.jpg,4,0
MVI_40871_img00124.jpg,2,1
MVI_20032_img00229.jpg,11,0
MVI_20064_img00787.jpg,1,0
MVI_40752_img01024.jpg,2,0
MVI_20034_img00115.jpg,12,2
MVI_40991_img00811.jpg,1,0
MVI_63544_img00231.jpg,7,0
MVI_63521_img00036.jpg,2,0
MVI_41063_img00934.jpg,5,0
MVI_40162_img00946.jpg,10,3
MVI_20062_img00278.jpg,14,1
MVI_39861_img00532.jpg,4,0
MVI_40191_img01462.jpg,18,1
MVI_39801_img00822.jpg,11,0
MVI_40962_img01817.jpg,1,0
MVI_40992_img01424.jpg,4,0
MVI_39781_img00232.jpg,1,0
MVI_40141_img00961.jpg,10,0
MVI_40162_img00224.jpg,6,1
MVI_40213_img01570.jpg,1,0
MVI_40991_img01164.jpg,3,0
MVI_39851_img00193.jpg,2,0
MVI_40213_img01773.jpg,2,0
MVI_40211_img00824.jpg,1,0
MVI_40962_img00013.jpg,8,0
MVI_40871_img01453.jpg,1,0
MVI_40171_img00883.jpg,3,1
MVI_20052_img00211.jpg,14,1
MVI_63544_img00790.jpg,1,0
MVI_63563_img00165.jpg,8,0
MVI_40211_img00981.jpg,1,0
MVI_20062_img00590.jpg,1,0
MVI_40152_img01742.jpg,1,0
MVI_40732_img01753.jpg,7,0
MVI_39761_img00660.jpg,10,1
MVI_63561_img00115.jpg,1,0
MVI_40162_img01379.jpg,11,2
MVI_40161_img00623.jpg,11,1
MVI_40152_img00444.jpg,1,0
MVI_40172_img02229.jpg,8,1
MVI_39761_img01541.jpg,8,0
MVI_20062_img00377.jpg,1,0
MVI_40171_img00988.jpg,3,2
MVI_40191_img01169.jpg,16,0
MVI_40191_img00283.jpg,3,0
MVI_40211_img00501.jpg,3,0
MVI_40192_img01597.jpg,1,0
MVI_40152_img00803.jpg,11,0
MVI_20012_img00301.jpg,18,1
MVI_39851_img01355.jpg,3,0
MVI_40141_img01321.jpg,9,0
MVI_40751_img00208.jpg,1,0
MVI_40172_img02338.jpg,7,0
MVI_20032_img00278.jpg,12,1
MVI_40181_img00656.jpg,4,1
MVI_40963_img00553.jpg,3,0
MVI_20065_img00498.jpg,1,0
MVI_40213_img01309.jpg,1,0
MVI_63544_img00876.jpg,5,0
MVI_63554_img00183.jpg,1,0
MVI_40204_img00660.jpg,2,0
MVI_40204_img01108.jpg,19,0
MVI_39781_img01569.jpg,1,0
MVI_40191_img00265.jpg,20,0
MVI_40981_img01598.jpg,5,0
MVI_40191_img01897.jpg,18,0
MVI_40991_img00863.jpg,1,0
MVI_63521_img00694.jpg,1,0
MVI_63563_img00557.jpg,5,0
MVI_39851_img01368.jpg,4,1
MVI_39781_img00200.jpg,8,0
MVI_40162_img01583.jpg,12,1
MVI_40181_img00100.jpg,2,2
MVI_40981_img01227.jpg,6,0
MVI_40981_img00654.jpg,5,0
MVI_63554_img01019.jpg,1,0
MVI_63554_img00965.jpg,5,1
MVI_40192_img00743.jpg,3,0
MVI_63562_img00397.jpg,1,0
MVI_40992_img00148.jpg,3,0
MVI_40191_img00090.jpg,22,0
MVI_40751_img00791.jpg,1,1
MVI_63554_img00526.jpg,5,0
MVI_39781_img00504.jpg,4,0
MVI_40162_img00671.jpg,14,0
MVI_39851_img01194.jpg,5,1
MVI_40213_img00802.jpg,1,0
MVI_40201_img00625.jpg,2,0
MVI_20035_img00208.jpg,3,0
MVI_40192_img00879.jpg,18,0
MVI_63563_img00377.jpg,2,0
MVI_40243_img00245.jpg,2,0
MVI_40172_img02256.jpg,4,1
MVI_40732_img01588.jpg,3,2
MVI_39931_img00280.jpg,1,0
MVI_40871_img01284.jpg,2,0
MVI_63563_img00578.jpg,2,0
MVI_63561_img01199.jpg,5,1
MVI_39761_img01457.jpg,11,0
MVI_39781_img00283.jpg,4,0
MVI_40991_img01198.jpg,2,0
MVI_39761_img00673.jpg,9,0
MVI_40992_img00588.jpg,4,0
MVI_63563_img00096.jpg,3,1
MVI_40732_img01785.jpg,1,0
MVI_20051_img00358.jpg,0,0
MVI_40871_img00426.jpg,3,0
MVI_40871_img00631.jpg,13,1
MVI_40752_img00041.jpg,1,1
MVI_63563_img01189.jpg,2,0
MVI_40213_img01043.jpg,0,0
MVI_40241_img02296.jpg,1,0
MVI_40162_img01496.jpg,2,1
MVI_40962_img00135.jpg,6,0
MVI_41073_img01382.jpg,3,0
MVI_40991_img00828.jpg,1,0
MVI_20052_img00166.jpg,2,0
MVI_40212_img00392.jpg,1,0
MVI_63561_img00782.jpg,2,0
MVI_20035_img00312.jpg,4,0
MVI_20064_img00694.jpg,3,0
MVI_20064_img00556.jpg,7,0
MVI_40162_img01659.jpg,1,0
MVI_63544_img00119.jpg,1,0
MVI_63561_img00001.jpg,1,0
MVI_39851_img00194.jpg,1,0
MVI_20012_img00459.jpg,4,0
MVI_20032_img00390.jpg,2,0
MVI_20032_img00083.jpg,3,0
MVI_40191_img00952.jpg,1,0
MVI_40963_img00993.jpg,9,0
MVI_20062_img00575.jpg,5,0
MVI_40213_img01560.jpg,1,0
MVI_40992_img00549.jpg,1,0
MVI_40244_img01345.jpg,1,0
MVI_63525_img00156.jpg,1,0
MVI_39861_img00623.jpg,3,0
MVI_40191_img01501.jpg,2,0
MVI_40241_img00994.jpg,2,0
MVI_40172_img01413.jpg,2,0
MVI_40162_img00193.jpg,4,1
MVI_40141_img00183.jpg,1,0
MVI_63554_img00407.jpg,1,0
MVI_40161_img01051.jpg,1,0
MVI_40171_img00061.jpg,1,0
MVI_63552_img00647.jpg,3,0
MVI_40191_img01954.jpg,1,0
MVI_40243_img00761.jpg,14,1
MVI_40991_img01584.jpg,0,0
MVI_40871_img01039.jpg,4,1
MVI_63521_img00654.jpg,1,0
MVI_20061_img00202.jpg,3,0
MVI_39761_img01304.jpg,1,0
MVI_40732_img00906.jpg,4,0
MVI_40981_img01280.jpg,4,1
MVI_40161_img01350.jpg,0,1
MVI_41063_img01008.jpg,1,0
MVI_40963_img00237.jpg,1,0
MVI_39761_img00914.jpg,2,0
MVI_63561_img00412.jpg,8,1
MVI_20051_img00140.jpg,1,0
MVI_20063_img00382.jpg,3,0
MVI_39851_img00548.jpg,1,0
MVI_40243_img01006.jpg,14,1
MVI_39851_img00358.jpg,2,0
MVI_20011_img00161.jpg,3,0
MVI_40181_img01478.jpg,2,2
MVI_40963_img00327.jpg,3,0
MVI_40992_img02077.jpg,1,0
MVI_63563_img01088.jpg,1,0
MVI_63562_img00849.jpg,1,0
MVI_40162_img00689.jpg,11,0
MVI_20052_img00210.jpg,1,1
MVI_39811_img00921.jpg,5,0
MVI_40152_img00692.jpg,2,0
MVI_40981_img01069.jpg,1,0
MVI_63554_img00773.jpg,2,0
MVI_40201_img00552.jpg,2,0
MVI_40172_img01524.jpg,2,0
MVI_40212_img01529.jpg,1,0
MVI_40152_img00805.jpg,1,0
MVI_40962_img00647.jpg,4,0
MVI_39811_img00962.jpg,5,0
MVI_40751_img00351.jpg,0,1
MVI_63553_img00509.jpg,1,0
MVI_63562_img00086.jpg,2,0
MVI_63525_img00674.jpg,2,1
MVI_40963_img00024.jpg,7,0
MVI_41063_img01116.jpg,1,0
MVI_40213_img00325.jpg,2,0
MVI_40191_img02261.jpg,2,0
MVI_40963_img00405.jpg,4,0
MVI_63554_img01353.jpg,1,0
MVI_63525_img00681.jpg,2,1
MVI_39851_img01049.jpg,1,1
MVI_40243_img01255.jpg,0,1
MVI_39851_img00041.jpg,1,0
MVI_40244_img01059.jpg,1,0
MVI_40241_img01256.jpg,1,0
MVI_40213_img00757.jpg,2,0
MVI_20062_img00211.jpg,14,0
MVI_40192_img01465.jpg,1,0
MVI_63554_img01041.jpg,1,0
MVI_63562_img00219.jpg,1,0
MVI_40992_img01725.jpg,2,0
MVI_20065_img01182.jpg,13,2
MVI_39801_img00877.jpg,9,1
MVI_40191_img02432.jpg,1,0
MVI_39861_img00380.jpg,1,0
MVI_40962_img00532.jpg,3,0
MVI_40212_img01120.jpg,2,0
MVI_20051_img00280.jpg,13,2
MVI_40212_img00654.jpg,1,0
MVI_63561_img00537.jpg,8,0
MVI_40752_img01672.jpg,1,0
MVI_40992_img00506.jpg,2,0
MVI_39781_img01823.jpg,2,2
MVI_40141_img01375.jpg,10,0
MVI_40161_img00592.jpg,8,1
MVI_40962_img01170.jpg,4,0
MVI_40171_img00132.jpg,3,1
MVI_20063_img00490.jpg,1,0
MVI_40243_img00381.jpg,0,1
MVI_40211_img01683.jpg,2,0
MVI_39761_img00585.jpg,5,1
MVI_40213_img00889.jpg,1,0
MVI_20051_img00745.jpg,1,0
MVI_41063_img00390.jpg,6,1
MVI_41073_img00667.jpg,5,0
MVI_40211_img01488.jpg,1,0
MVI_40191_img01181.jpg,17,0
MVI_40241_img01577.jpg,2,0
MVI_40992_img00445.jpg,1,0
MVI_40991_img01575.jpg,1,0
MVI_40181_img00433.jpg,3,1
MVI_40962_img00068.jpg,1,0
MVI_40204_img00435.jpg,1,0
MVI_40131_img00228.jpg,1,0
MVI_40962_img01685.jpg,2,1
MVI_39811_img00167.jpg,7,0
MVI_40871_img00647.jpg,2,0
MVI_63521_img01919.jpg,5,0
MVI_39761_img00896.jpg,9,0
MVI_63552_img00459.jpg,1,0
MVI_40981_img01674.jpg,6,0
MVI_40732_img00397.jpg,1,0
MVI_40213_img01541.jpg,5,0
MVI_41063_img00490.jpg,4,0
MVI_63561_img00286.jpg,11,0
MVI_20052_img00261.jpg,2,0
MVI_20011_img00306.jpg,2,0
MVI_40181_img00449.jpg,3,2
MVI_20051_img00210.jpg,12,1
MVI_63521_img01260.jpg,10,1
MVI_40991_img01809.jpg,2,0
MVI_40241_img01079.jpg,1,0
MVI_40732_img01103.jpg,5,0
MVI_40162_img01070.jpg,1,0
MVI_40244_img00166.jpg,13,2
MVI_40992_img00818.jpg,1,0
MVI_40751_img00780.jpg,2,2
MVI_40162_img00489.jpg,1,0
MVI_63563_img00218.jpg,1,0
MVI_40172_img02025.jpg,6,0
MVI_20051_img00827.jpg,1,0
MVI_39761_img00235.jpg,1,0
MVI_41073_img01729.jpg,5,0
MVI_20061_img00720.jpg,2,0
MVI_40752_img01573.jpg,3,2
MVI_40962_img00562.jpg,2,1
MVI_40962_img00883.jpg,1,0
MVI_40991_img00786.jpg,5,0
MVI_40204_img00274.jpg,2,0
MVI_40152_img01435.jpg,1,1
MVI_40963_img00017.jpg,7,0
MVI_63554_img00061.jpg,1,0
MVI_40162_img01707.jpg,1,0
MVI_39931_img00881.jpg,2,0
MVI_20061_img00390.jpg,3,0
MVI_20063_img00048.jpg,5,0
MVI_20052_img00657.jpg,7,2
MVI_20065_img00846.jpg,3,0
MVI_39851_img00233.jpg,1,0
MVI_63563_img00161.jpg,1,0
MVI_39811_img00676.jpg,6,0
MVI_40981_img01837.jpg,5,0
MVI_40962_img00269.jpg,1,0
MVI_20032_img00024.jpg,1,0
MVI_40152_img01102.jpg,10,0
MVI_40172_img01333.jpg,6,0
MVI_40981_img00149.jpg,10,0
MVI_40991_img01139.jpg,1,0
MVI_41063_img00453.jpg,4,0
MVI_39811_img00457.jpg,4,0
MVI_40981_img00638.jpg,5,0
MVI_40181_img00527.jpg,2,1
MVI_41063_img00512.jpg,2,0
MVI_40752_img01771.jpg,7,1
MVI_40172_img01306.jpg,6,0
MVI_39761_img01186.jpg,4,1
MVI_39761_img00974.jpg,3,0
MVI_40244_img01279.jpg,13,0
MVI_39931_img00338.jpg,6,1
MVI_40141_img01570.jpg,1,0
MVI_40161_img00846.jpg,8,0
MVI_39761_img01011.jpg,2,0
MVI_40181_img01113.jpg,4,1
MVI_39851_img00841.jpg,0,1
MVI_63552_img00619.jpg,7,0
MVI_20063_img00559.jpg,1,0
MVI_40171_img00593.jpg,1,0
MVI_63544_img00103.jpg,7,1
MVI_40212_img00886.jpg,2,0
MVI_63525_img00967.jpg,3,1
MVI_39851_img00434.jpg,3,0
MVI_39851_img01342.jpg,3,0
MVI_40162_img01286.jpg,11,3
MVI_40211_img00204.jpg,1,0
MVI_63554_img00695.jpg,1,0
MVI_20034_img00216.jpg,13,1
MVI_20063_img00764.jpg,2,0
MVI_40191_img01710.jpg,2,0
MVI_40191_img02327.jpg,22,0
MVI_20063_img00582.jpg,2,0
MVI_40161_img00660.jpg,13,1
MVI_63552_img00594.jpg,0,1
MVI_20012_img00041.jpg,1,0
MVI_40241_img00061.jpg,1,0
MVI_39861_img00676.jpg,5,0
MVI_40981_img01144.jpg,5,0
MVI_40241_img01402.jpg,1,0
MVI_40751_img01098.jpg,10,1
MVI_40992_img01425.jpg,3,0
MVI_39761_img01040.jpg,1,0
MVI_40181_img00328.jpg,1,0
MVI_40752_img01222.jpg,1,0
MVI_40171_img00994.jpg,3,3
MVI_20033_img00662.jpg,0,0
MVI_40241_img00044.jpg,15,0
MVI_20052_img00607.jpg,1,0
MVI_20051_img00158.jpg,2,1
MVI_20061_img00610.jpg,4,0
MVI_40962_img01483.jpg,3,0
MVI_63563_img00023.jpg,1,0
MVI_40192_img00881.jpg,18,0
MVI_40244_img00922.jpg,1,0
MVI_40181_img01380.jpg,1,2
MVI_40241_img00951.jpg,13,1
MVI_40241_img00220.jpg,13,0
MVI_40181_img01100.jpg,1,0
MVI_40131_img01594.jpg,19,0
MVI_20051_img00389.jpg,5,1
MVI_63553_img01169.jpg,3,0
MVI_63554_img00134.jpg,3,0
MVI_20011_img00013.jpg,2,0
MVI_40162_img00721.jpg,2,0
MVI_39861_img00175.jpg,1,0
MVI_63552_img00178.jpg,2,0
MVI_40161_img00203.jpg,1,1
MVI_40211_img00885.jpg,1,0
MVI_63561_img01151.jpg,1,0
MVI_20065_img00166.jpg,3,0
MVI_40131_img01621.jpg,2,0
MVI_40241_img00490.jpg,4,0
MVI_63552_img00882.jpg,1,0
MVI_63563_img01317.jpg,2,0
MVI_63561_img01206.jpg,6,1
MVI_20051_img00182.jpg,1,1
MVI_20064_img00561.jpg,2,0
MVI_63554_img00810.jpg,6,0
MVI_40131_img00185.jpg,1,1
MVI_40244_img01157.jpg,1,0
MVI_40172_img01353.jpg,1,0
MVI_40243_img00871.jpg,1,0
MVI_20012_img00252.jpg,18,2
MVI_40181_img01088.jpg,4,1
MVI_41073_img01337.jpg,2,0
MVI_40171_img00013.jpg,6,0
MVI_40181_img00977.jpg,2,0
MVI_40152_img01703.jpg,1,0
MVI_40992_img00336.jpg,1,0
MVI_20033_img00114.jpg,15,0
MVI_40141_img01288.jpg,9,0
MVI_40963_img00394.jpg,4,0
MVI_63552_img00294.jpg,1,0
MVI_40131_img01225.jpg,2,1
MVI_40241_img01659.jpg,1,0
MVI_40981_img01431.jpg,1,0
MVI_41073_img00118.jpg,2,0
MVI_63552_img00073.jpg,3,0
MVI_40201_img00125.jpg,1,0
MVI_39781_img01133.jpg,1,0
MVI_40871_img01581.jpg,0,1
MVI_39931_img00488.jpg,1,0
MVI_40963_img01551.jpg,1,0
MVI_40212_img01020.jpg,6,1
MVI_63554_img00489.jpg,1,0
MVI_40213_img00402.jpg,1,0
MVI_63554_img01242.jpg,1,0
MVI_20051_img00708.jpg,2,1
MVI_40192_img01023.jpg,2,0
MVI_63563_img00774.jpg,2,0
MVI_40981_img01940.jpg,1,0
MVI_40141_img00435.jpg,17,0
MVI_39761_img01529.jpg,8,0
MVI_40962_img00345.jpg,7,1
MVI_40732_img00901.jpg,0,1
MVI_63521_img00267.jpg,0,1
MVI_40192_img00114.jpg,1,0
MVI_39811_img00380.jpg,1,0
MVI_20033_img00342.jpg,15,0
MVI_63544_img00397.jpg,1,0
MVI_40191_img02350.jpg,2,0
MVI_40171_img00455.jpg,1,0
MVI_20061_img00681.jpg,3,0
MVI_39761_img00426.jpg,4,1
MVI_39851_img00626.jpg,5,0
MVI_40241_img00723.jpg,1,0
MVI_40752_img00868.jpg,1,0
MVI_40131_img01256.jpg,2,0
MVI_40963_img01399.jpg,5,1
MVI_41073_img01413.jpg,2,0
MVI_39781_img00448.jpg,4,0
MVI_63521_img01908.jpg,6,0
MVI_63521_img01491.jpg,4,1
MVI_40211_img01639.jpg,3,0
MVI_39761_img01183.jpg,4,1
MVI_63525_img00586.jpg,0,1
MVI_39811_img00324.jpg,1,0
MVI_40191_img00113.jpg,21,0
MVI_40981_img01062.jpg,1,0
MVI_39781_img01681.jpg,7,1
MVI_40141_img01259.jpg,9,0
MVI_40201_img00503.jpg,1,0
MVI_40752_img00876.jpg,5,0
MVI_40204_img00698.jpg,1,0
MVI_40732_img00458.jpg,5,0
MVI_40181_img00771.jpg,1,0
MVI_63561_img00398.jpg,1,0
MVI_40963_img01589.jpg,1,0
MVI_39851_img01268.jpg,0,1
MVI_40244_img00826.jpg,2,0
MVI_63553_img00218.jpg,7,0
MVI_41073_img00355.jpg,2,0
MVI_40162_img01082.jpg,1,0
MVI_40991_img00111.jpg,3,0
MVI_20064_img00609.jpg,1,0
MVI_40241_img01896.jpg,17,1
MVI_40171_img00461.jpg,0,1
MVI_63554_img01194.jpg,7,0
MVI_40204_img00192.jpg,1,0
MVI_40992_img02008.jpg,1,0
MVI_63553_img01011.jpg,1,0
MVI_40732_img00354.jpg,1,0
MVI_63554_img00633.jpg,6,0
